image_name,label,tvt,image_link,x_pos,y_pos,image_uq,true,pred,prob_0,prob_1,prob_2
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_7_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/7_5.jpeg,7,5,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.2067,0.3655,0.4278
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_3_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/3_3.jpeg,3,3,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,1,0.0206,0.8993,0.0801
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_6_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/6_4.jpeg,6,4,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.2143,0.3347,0.451
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_6_10.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/6_10.jpeg,6,10,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.06,0.3144,0.6256
test_TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2_5_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2_files/5.0/5_3.jpeg,5,3,TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2,0,2,0.0234,0.3816,0.595
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_7_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/7_4.jpeg,7,4,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,1,0.0127,0.6869,0.3004
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_8_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/8_6.jpeg,8,6,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0329,0.1104,0.8567
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_5_11.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/5_11.jpeg,5,11,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0212,0.0062,0.9726
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_11_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/11_5.jpeg,11,5,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,1,0.119,0.4839,0.3971
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_3_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/3_7.jpeg,3,7,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,0,0.5377,0.1232,0.3391
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_6_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/6_5.jpeg,6,5,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.1891,0.1934,0.6175
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_9_11.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/9_11.jpeg,9,11,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.069,0.4496,0.4814
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_10_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/10_6.jpeg,10,6,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,1,0.0237,0.4926,0.4837
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_12_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/12_7.jpeg,12,7,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.0615,0.283,0.6555
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_1_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/1_4.jpeg,1,4,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.3033,0.2836,0.4131
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_9_12.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/9_12.jpeg,9,12,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0822,0.147,0.7707
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_10_10.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/10_10.jpeg,10,10,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.0818,0.0013,0.9169
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_7_9.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/7_9.jpeg,7,9,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,2,0.115,0.1339,0.7511
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_9_13.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/9_13.jpeg,9,13,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,1,0.0942,0.7174,0.1884
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_12_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/12_5.jpeg,12,5,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0113,0.1974,0.7913
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_8_13.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/8_13.jpeg,8,13,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0743,0.1021,0.8236
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_2_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/2_4.jpeg,2,4,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,2,0.0633,0.3331,0.6036
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_9_9.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/9_9.jpeg,9,9,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,2,0.1487,0.0857,0.7656
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_7_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/7_7.jpeg,7,7,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,2,0.0609,0.1375,0.8016
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_9_12.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/9_12.jpeg,9,12,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,2,0.2019,0.272,0.5261
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_9_13.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/9_13.jpeg,9,13,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0985,0.1681,0.7334
test_TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2_4_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2_files/5.0/4_3.jpeg,4,3,TCGA-18-4086-11A-01-BS1.9aa91396-2650-40d5-96e8-9996d199ccf2,0,2,0.1251,0.0048,0.8701
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_9_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/9_6.jpeg,9,6,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0258,0.1917,0.7826
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_8_15.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/8_15.jpeg,8,15,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,0,0.3875,0.2643,0.3482
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_12_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/12_3.jpeg,12,3,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0606,0.3603,0.5791
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_12_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/12_7.jpeg,12,7,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0164,0.3748,0.6089
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_1_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/1_7.jpeg,1,7,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,2,0.104,0.0547,0.8413
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_1_8.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/1_8.jpeg,1,8,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,1,0.0696,0.6658,0.2646
test_TCGA-55-8616-11A-01-TS1.9dd359b9-05d2-43e0-adea-7ef8047dbf50_7_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-55-8616-11A-01-TS1.9dd359b9-05d2-43e0-adea-7ef8047dbf50_files/5.0/7_6.jpeg,7,6,TCGA-55-8616-11A-01-TS1.9dd359b9-05d2-43e0-adea-7ef8047dbf50,0,2,0.0556,0.0493,0.8951
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_10_7.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/10_7.jpeg,10,7,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.0357,0.3325,0.6318
test_TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_8_8.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161_files/5.0/8_8.jpeg,8,8,TCGA-66-2755-11A-01-TS1.ead0333e-f9a6-4e21-82c6-9f464342b161,0,2,0.0078,0.3762,0.6159
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_1_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/1_3.jpeg,1,3,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,0,0.5999,0.2283,0.1718
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_5_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/5_4.jpeg,5,4,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.2133,0.2097,0.577
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_4_12.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/4_12.jpeg,4,12,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0614,0.2363,0.7023
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_3_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/3_4.jpeg,3,4,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,0,0.5021,0.0157,0.4822
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_11_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/11_5.jpeg,11,5,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.1733,0.043,0.7837
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_13_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/13_3.jpeg,13,3,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0569,0.0153,0.9278
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_13_15.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/13_15.jpeg,13,15,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,2,0.0848,0.243,0.6722
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_1_3.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/1_3.jpeg,1,3,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0718,0.111,0.8172
test_TCGA-22-5491-11A-01-TS1.9957c622-1979-4649-9149-96e527cc681d_21_6.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-22-5491-11A-01-TS1.9957c622-1979-4649-9149-96e527cc681d_files/5.0/21_6.jpeg,21,6,TCGA-22-5491-11A-01-TS1.9957c622-1979-4649-9149-96e527cc681d,0,1,0.4143,0.4254,0.1603
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_7_8.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/7_8.jpeg,7,8,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0609,0.0431,0.896
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_6_12.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/6_12.jpeg,6,12,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.119,0.3419,0.5391
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_8_1.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/8_1.jpeg,8,1,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,0,0.4472,0.2453,0.3075
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_5_14.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/5_14.jpeg,5,14,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0386,0.1868,0.7747
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_5_5.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/5_5.jpeg,5,5,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,2,0.0604,0.0031,0.9364
test_TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_11_2.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219_files/5.0/11_2.jpeg,11,2,TCGA-73-4658-11A-01-BS1.be9f1c69-b3bf-4562-80b7-f01e1e155219,0,2,0.1109,0.3791,0.51
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_13_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/13_4.jpeg,13,4,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,1,0.1094,0.5933,0.2973
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_10_4.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/10_4.jpeg,10,4,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0241,0.2832,0.6927
test_TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_7_10.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375_files/5.0/7_10.jpeg,7,10,TCGA-34-2600-11A-01-TS1.b2dba38a-363b-46fb-a94b-24e958cb2375,0,1,0.1273,0.4858,0.3869
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_10_13.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/10_13.jpeg,10,13,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.1257,0.3841,0.4902
test_TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_5_13.jpeg,Solid_Tissue_Normal,test,/content/gdrive/MyDrive/Colab Notebooks/DeepPATH/preproc_images5_1/TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8_files/5.0/5_13.jpeg,5,13,TCGA-73-4676-11A-01-TS1.aec6cac5-42a4-46dd-99be-0bbcb6ba1fd8,0,2,0.0204,0.3716,0.608
